PI_pur;PI_sell
0.24458;0.18189
0.233;0.17147
0.23369;0.17197
0.25007;0.18318
0.28786;0.20913
0.31928;0.23524
0.34206;0.25612
0.33753;0.25057
0.28415;0.20802
0.25937;0.18381
0.23216;0.18305
0.23058;0.17962
0.22988;0.17941
0.23081;0.1798
0.23137;0.1802
0.232;0.18304
0.25143;0.20069
0.30186;0.25027
0.34076;0.2613
0.32355;0.25517
0.30398;0.22811
0.26993;0.19826
0.25517;0.18565
0.24792;0.17933
0.22306;0.16453
0.2018;0.14475
0.2016;0.14475
0.2292;0.16477
0.25873;0.18359
0.30965;0.22795
0.34225;0.25706
0.34117;0.25472
0.30595;0.22814
0.29196;0.21345
0.25443;0.20562
0.24804;0.19887
0.24767;0.19784
0.24083;0.19167
0.24064;0.19167
0.24641;0.19747
0.26354;0.21247
0.28338;0.2346
0.31536;0.24124
0.30817;0.2429
0.29134;0.21723
0.26186;0.18982
0.25934;0.1877
0.25151;0.18313
0.24182;0.18161
0.24158;0.18036
0.24159;0.18036
0.26546;0.19703
0.29351;0.21466
0.32845;0.24522
0.33333;0.24977
0.3173;0.23468
0.28206;0.20919
0.27489;0.19854
0.25555;0.20632
0.23213;0.18455
0.22417;0.17677
0.22064;0.17304
0.22103;0.17304
0.22836;0.18007
0.24716;0.19978
0.28317;0.23468
0.33466;0.25532
0.31616;0.24765
0.29618;0.21973
0.27264;0.19916
0.26736;0.1954
0.25872;0.18842
0.23618;0.17567
0.23449;0.17304
0.23653;0.17487
0.23893;0.17569
0.2858;0.20678
0.31232;0.22989
0.33128;0.24765
0.31786;0.23377
0.29347;0.21776
0.28531;0.20952
0.2582;0.20744
0.24565;0.1947
0.24384;0.19184
0.23599;0.18515
0.2423;0.19047
0.23648;0.18517
0.25202;0.19969
0.27262;0.22058
0.28202;0.22997
0.28713;0.23766
0.26553;0.22176
0.2408;0.2013
0.23099;0.19322
0.22754;0.19076
0.2251;0.18842
0.21565;0.17907
0.21792;0.18029
0.24713;0.20442
0.28991;0.23831
0.31177;0.25654
0.31038;0.25695
0.31004;0.25506
0.29274;0.2384
0.27203;0.21996
0.29973;0.24109
0.27863;0.22107
0.27546;0.21589
0.25811;0.2018
0.25835;0.20138
0.25788;0.20071
0.25552;0.19941
0.27322;0.21615
0.27535;0.22022
0.26668;0.21538
0.24028;0.19448
0.22229;0.18004
0.23286;0.18929
0.23594;0.19301
0.23508;0.19221
0.2185;0.17648
0.2182;0.1747
0.23368;0.18794
0.26681;0.21643
0.29849;0.24192
0.33329;0.2716
0.32819;0.2698
0.30638;0.24981
0.29059;0.23524
0.28118;0.23022
0.28278;0.22922
0.26623;0.21396
0.26622;0.21322
0.26573;0.21322
0.26487;0.21357
0.25952;0.21186
0.2922;0.24182
0.32548;0.24769
0.31134;0.24417
0.30951;0.23245
0.29668;0.22273
0.28575;0.21478
0.27143;0.20295
0.26875;0.20709
0.2623;0.20068
0.28232;0.21675
0.2988;0.22922
0.32046;0.23955
0.34874;0.2618
0.33532;0.25223
0.32289;0.23951
0.29348;0.2194
0.27804;0.20527
0.26947;0.21797
0.24234;0.19306
0.23081;0.18193
0.23156;0.18213
0.23023;0.1811
0.22967;0.1821
0.26566;0.2146
0.28486;0.23565
0.32794;0.25001
0.30789;0.24145
0.30493;0.22945
0.2675;0.19817
0.27644;0.20645
0.26944;0.20055
0.23972;0.18224
0.23977;0.18123
0.25056;0.19014
0.29245;0.22346
0.32353;0.24183
0.35254;0.26596
0.35647;0.26991
0.34353;0.257
0.31299;0.23496
0.29385;0.21741
0.29352;0.23989
0.28923;0.23376
0.27659;0.22197
0.27383;0.21914
0.27379;0.21914
0.27281;0.21947
0.27437;0.22353
0.30111;0.25091
0.33413;0.25674
0.32039;0.25347
0.3104;0.23505
0.29641;0.22284
0.29149;0.21947
0.26535;0.19744
0.24128;0.1835
0.2381;0.17987
0.24022;0.18201
0.27125;0.20738
0.31349;0.23508
0.34728;0.26312
0.34284;0.25979
0.33486;0.25118
0.30685;0.2311
0.28844;0.21395
0.26927;0.22095
0.24122;0.19549
0.228;0.1835
0.22664;0.18215
0.21714;0.17417
0.22523;0.1821
0.2504;0.20467
0.28382;0.23689
0.32696;0.25203
0.30533;0.24105
0.29568;0.2224
0.27916;0.20792
0.26559;0.1965
0.2524;0.18498
0.23208;0.17457
0.22622;0.16857
0.23092;0.17268
0.26312;0.1985
0.29635;0.21985
0.32455;0.24225
0.33265;0.24953
0.31514;0.23313
0.25788;0.18972
0.2498;0.17822
0.18088;0.14414
0.16591;0.12992
0.16331;0.1271
0.18306;0.14399
0.18444;0.14507
0.18452;0.14527
0.20127;0.15989
0.23259;0.1923
0.27697;0.2089
0.27175;0.2109
0.27699;0.20539
0.2646;0.19473
0.25831;0.19016
0.25174;0.18503
0.23472;0.17768
0.2162;0.16109
0.22625;0.16978
0.25019;0.18914
0.27809;0.20539
0.29232;0.2163
0.28465;0.20963
0.26161;0.18766
0.22345;0.16066
0.21783;0.15683
0.13104;0.09968
0.12055;0.08988
0.10397;0.07536
0.09251;0.06385
0.08743;0.05866
0.09089;0.06113
0.10838;0.07723
0.12568;0.09207
0.15316;0.11769
0.18485;0.14972
0.18857;0.15498
0.18009;0.14809
0.17628;0.14477
0.16096;0.12966
0.14934;0.11977
0.13481;0.10553
0.16428;0.13317
0.18968;0.15552
0.2064;0.16752
0.2275;0.18585
0.23331;0.19171
0.2187;0.17823
0.1891;0.15117
0.1687;0.13236
0.17148;0.1329
0.1239;0.08765
0.10955;0.07355
0.10485;0.06801
0.09203;0.05669
0.09299;0.05734
0.08687;0.05127
0.0862;0.05145
0.08803;0.05446
0.08182;0.05143
0.10263;0.07103
0.09109;0.06442
0.0911;0.06434
0.08649;0.06111
0.07978;0.05601
0.0808;0.05599
0.08134;0.05475
0.09209;0.06399
0.1113;0.08145
0.12285;0.0917
0.13187;0.09979
0.18538;0.14776
0.16554;0.13027
0.15239;0.11761
0.14612;0.11267
0.11638;0.07754
0.09029;0.05365
0.07875;0.04282
0.05528;0.02088
0.04811;0.01411
0.07837;0.04011
0.0964;0.05726
0.11506;0.07678
0.12632;0.0883
0.12093;0.08523
0.1124;0.08299
0.10624;0.07793
0.10685;0.07857
0.09726;0.06992
0.08558;0.05963
0.09964;0.07137
0.11875;0.08453
0.17294;0.13395
0.22697;0.18209
0.2207;0.17916
0.20186;0.16216
0.18916;0.15089
0.18651;0.14647
0.17315;0.13325
0.15042;0.11091
0.13797;0.09864
0.13449;0.09503
0.13373;0.09396
0.13476;0.09485
0.13667;0.09798
0.17654;0.13609
0.21464;0.17427
0.23403;0.17578
0.22627;0.17154
0.22662;0.16166
0.19503;0.13273
0.18295;0.12086
0.17133;0.11086
0.15822;0.10871
0.18235;0.13088
0.2174;0.16095
0.22863;0.17041
0.25097;0.17976
0.27358;0.19894
0.30187;0.2225
0.27702;0.20001
0.24234;0.17908
0.22811;0.16607
0.18722;0.14632
0.18441;0.14242
0.18192;0.13973
0.17113;0.13059
0.16997;0.12973
0.17955;0.13821
0.2035;0.16156
0.23231;0.18824
0.25013;0.18974
0.2364;0.18022
0.23327;0.16655
0.20908;0.14475
0.19946;0.13475
0.18259;0.11977
0.16958;0.11788
0.17221;0.11923
0.17395;0.1198
0.21618;0.15928
0.25204;0.1801
0.26355;0.19078
0.2786;0.20265
0.25722;0.18339
0.22528;0.16567
0.20264;0.14488
0.2078;0.16504
0.19601;0.15219
0.18857;0.14559
0.18603;0.14281
0.18842;0.1451
0.20374;0.15928
0.22594;0.18022
0.23275;0.19068
0.25419;0.19265
0.24689;0.18858
0.24821;0.17972
0.24007;0.17303
0.2344;0.16847
0.22704;0.16211
0.20857;0.15426
0.20936;0.15428
0.23341;0.17335
0.25179;0.18909
0.27456;0.19922
0.26664;0.1931
0.25611;0.18396
0.25227;0.17925
0.23665;0.17515
0.23199;0.16959
0.20664;0.16306
0.20551;0.16032
0.20097;0.15563
0.19037;0.14585
0.18486;0.14111
0.20407;0.15871
0.22619;0.17965
0.23299;0.19072
0.25168;0.19024
0.24461;0.18647
0.23999;0.17129
0.23056;0.16275
0.2217;0.15509
0.21317;0.1474
0.19481;0.14083
0.19253;0.138
0.23297;0.16736
0.24954;0.18664
0.27021;0.19451
0.27707;0.20067
0.27951;0.20258
0.27399;0.19753
0.25387;0.189
0.24428;0.17944
0.2317;0.18413
0.22294;0.17307
0.22092;0.17056
0.21031;0.15935
0.19277;0.14342
0.18491;0.13592
0.19463;0.1466
0.20866;0.16215
0.21266;0.16857
0.19362;0.15516
0.17432;0.13892
0.16837;0.13362
0.16728;0.13174
0.1713;0.13615
0.1702;0.13488
0.16883;0.1317
0.17917;0.13896
0.21931;0.17359
0.2321;0.18603
0.23462;0.19014
0.21754;0.17643
0.21484;0.17344
0.20892;0.16688
0.20213;0.16056
0.18291;0.13694
0.16881;0.1209
0.15307;0.10664
0.12202;0.07777
0.10031;0.05753
0.12008;0.07474
0.13162;0.08599
0.13181;0.08741
0.16542;0.11843
0.16969;0.12575
0.16536;0.12592
0.16777;0.12803
0.16918;0.12916
0.16133;0.12275
0.15673;0.11957
0.15994;0.12093
0.17278;0.12921
0.22652;0.17278
0.23369;0.18575
0.2426;0.19455
0.2303;0.18525
0.22999;0.18469
0.22688;0.17965
0.22647;0.17578
0.22136;0.17245
0.21658;0.1652
0.19976;0.14985
0.18814;0.1392
0.18774;0.13916
0.2021;0.1523
0.21945;0.17169
0.2281;0.18646
0.24474;0.18578
0.23239;0.17765
0.23389;0.16692
0.20411;0.14081
0.20483;0.14081
0.20479;0.14081
0.19309;0.13967
0.19469;0.14005
0.22379;0.16463
0.24005;0.17936
0.26933;0.19571
0.27648;0.20158
0.27906;0.20327
0.27589;0.19916
0.25151;0.18659
0.2422;0.17703
0.19579;0.15267
0.19867;0.15413
0.19483;0.15072
0.18902;0.14513
0.18915;0.14528
0.20148;0.15652
0.21926;0.17374
0.23166;0.18841
0.2498;0.18855
0.24297;0.18475
0.23917;0.17182
0.21986;0.15476
0.23545;0.16919
0.23754;0.17112
0.23173;0.17522
0.24408;0.18464
0.24688;0.18637
0.25982;0.19659
0.29052;0.2129
0.29903;0.21988
0.29786;0.21828
0.27387;0.19732
0.25538;0.19075
0.25347;0.18786
0.23247;0.18665
0.22705;0.18036
0.22661;0.17904
0.21784;0.17127
0.21934;0.17271
0.22921;0.18206
0.2516;0.20392
0.26044;0.21387
0.28373;0.217
0.26978;0.20876
0.26685;0.19654
0.26379;0.19354
0.26494;0.19426
0.26509;0.19461
0.25227;0.19276
0.2535;0.19242
0.25886;0.19566
0.27605;0.21006
0.30336;0.22298
0.31055;0.22993
0.31129;0.22994
0.30298;0.22128
0.27017;0.202
0.25304;0.18677
0.2091;0.16771
0.20376;0.16109
0.20316;0.15973
0.19455;0.15225
0.19754;0.15475
0.20281;0.15984
0.21137;0.17064
0.23955;0.1965
0.26345;0.20006
0.25127;0.19232
0.24769;0.17975
0.24333;0.17608
0.24286;0.17601
0.24389;0.17672
0.2293;0.17332
0.23168;0.17435
0.25076;0.18874
0.26807;0.2027
0.31593;0.23377
0.31245;0.23186
0.29667;0.21779
0.27782;0.2008
0.24222;0.17986
0.22542;0.16465
0.22911;0.18401
0.22502;0.1785
0.21908;0.17219
0.20858;0.16293
0.20438;0.15965
0.21029;0.16528
0.23044;0.18526
0.25045;0.20563
0.27633;0.21086
0.26504;0.20382
0.26937;0.19765
0.25798;0.18786
0.25679;0.18716
0.25514;0.18534
0.24349;0.18465
0.24051;0.18123
0.24667;0.185
0.2527;0.18991
0.28301;0.20585
0.28236;0.2048
0.25945;0.18554
0.25311;0.17955
0.22963;0.16897
0.22605;0.16486
0.23834;0.18975
0.23382;0.18448
0.22225;0.17309
0.19716;0.15161
0.19765;0.15158
0.1975;0.15157
0.19514;0.15161
0.21904;0.17354
0.21737;0.17374
0.21257;0.17333
0.21124;0.1737
0.21578;0.17728
0.21579;0.17729
0.21458;0.17632
0.21501;0.17633
0.21636;0.17627
0.22302;0.18016
0.2591;0.20958
0.27041;0.21967
0.26349;0.21357
0.24868;0.20158
0.24768;0.20026
0.23474;0.18803
0.22778;0.18025
0.23254;0.18462
0.21928;0.16978
0.21758;0.16699
0.20514;0.1556
0.19577;0.14686
0.19319;0.14493
0.20386;0.15519
0.2143;0.16462
0.20771;0.16027
0.21506;0.16978
0.22008;0.17695
0.21041;0.16876
0.22273;0.17972
0.21071;0.16974
0.19687;0.15775
0.19567;0.15516
0.20227;0.15745
0.24905;0.19769
0.25576;0.20421
0.25628;0.20595
0.24875;0.19974
0.24433;0.19575
0.23279;0.18443
0.20869;0.16163
0.21194;0.1656
0.20625;0.15872
0.20395;0.15567
0.19918;0.15114
0.19652;0.14939
0.21244;0.16367
0.24012;0.19087
0.25992;0.21214
0.27877;0.21479
0.25337;0.19591
0.2468;0.17974
0.21277;0.14991
0.20808;0.14551
0.20865;0.14602
0.19925;0.14687
0.21;0.15491
0.23135;0.1714
0.26275;0.19989
0.29737;0.21993
0.30917;0.23024
0.31613;0.23491
0.29784;0.21766
0.26155;0.19535
0.24622;0.18029
0.22663;0.18227
0.21047;0.16712
0.20657;0.16259
0.2039;0.16
0.20493;0.1609
0.22192;0.17566
0.24015;0.19304
0.24302;0.19942
0.26769;0.20462
0.26221;0.20302
0.26102;0.19263
0.24593;0.17978
0.25272;0.18608
0.25669;0.18945
0.22904;0.17464
0.2364;0.17966
0.25318;0.1924
0.2747;0.20955
0.31678;0.23586
0.33335;0.24975
0.33432;0.2497
0.30051;0.22006
0.26158;0.19634
0.25385;0.18855
0.24314;0.19415
0.2362;0.18563
0.23029;0.17985
0.21303;0.16439
0.21133;0.16304
0.21467;0.16667
0.23712;0.18844
0.27616;0.22637
0.30257;0.23273
0.27569;0.21181
0.25545;0.18294
0.23608;0.16492
0.23615;0.16482
0.23597;0.16492
0.22336;0.16316
0.22743;0.16492
0.25197;0.1837
0.27708;0.20826
0.32391;0.23983
0.3344;0.24965
0.31925;0.23475
0.30298;0.21975
0.2877;0.21477
0.2732;0.20187
0.27657;0.22094
0.27486;0.21449
0.26345;0.20447
0.24688;0.18944
0.23331;0.17735
0.25732;0.19935
0.25107;0.19789
0.28171;0.23066
0.31268;0.24113
0.29653;0.23013
0.28447;0.21002
0.27329;0.20021
0.28994;0.21504
0.29546;0.2197
0.28824;0.22223
0.30208;0.23289
0.31567;0.24235
0.33494;0.25789
0.36782;0.2768
0.36446;0.2753
0.35218;0.26423
0.33662;0.24975
0.31518;0.23997
0.30519;0.23005
0.27289;0.22001
0.27105;0.21576
0.26813;0.2129
0.2506;0.19752
0.25221;0.19909
0.26741;0.21408
0.2786;0.22557
0.28691;0.23559
0.31378;0.24187
0.29873;0.23224
0.30274;0.22554
0.29979;0.22256
0.30247;0.22547
0.30224;0.2252
0.29183;0.22499
0.29313;0.2256
0.30257;0.23155
0.31709;0.24356
0.35383;0.2651
0.35512;0.26596
0.34372;0.25612
0.31447;0.23091
0.29886;0.22631
0.29922;0.22561
0.26326;0.20999
0.25684;0.20287
0.25381;0.19954
0.24615;0.19214
0.24295;0.18855
0.24417;0.19035
0.24612;0.19525
0.2516;0.20069
0.24768;0.20074
0.26605;0.21752
0.26942;0.22251
0.2636;0.21823
0.27241;0.22548
0.25977;0.21505
0.25566;0.21112
0.26655;0.21892
0.282;0.23027
0.28959;0.23512
0.31475;0.2567
0.31931;0.26094
0.31829;0.26032
0.30636;0.24959
0.2963;0.24022
0.30165;0.24422
0.33276;0.26873
0.31406;0.24909
0.30408;0.23842
0.29744;0.23212
0.29458;0.22865
0.29084;0.22694
0.27614;0.21772
0.26904;0.21297
0.26552;0.21131
0.2751;0.22319
0.273;0.22385
0.26928;0.22101
0.26996;0.22176
0.25867;0.21301
0.25138;0.20707
0.2534;0.20714
0.27108;0.2195
0.2976;0.23975
0.31283;0.25289
0.31756;0.25733
0.30134;0.24524
0.29396;0.23907
0.27672;0.22419
0.26432;0.21343
0.28635;0.22845
0.27436;0.21642
0.25396;0.19847
0.25463;0.19833
0.24933;0.19422
0.25518;0.2018
0.2946;0.23957
0.30165;0.24974
0.32727;0.25642
0.31972;0.25375
0.32451;0.24783
0.32151;0.24544
0.32348;0.24751
0.31853;0.24334
0.305;0.23989
0.30633;0.23981
0.30764;0.23986
0.31768;0.24745
0.34496;0.25905
0.35145;0.26394
0.35365;0.26444
0.32441;0.24047
0.30044;0.2286
0.29571;0.22317
0.2636;0.21417
0.25311;0.20319
0.24823;0.19857
0.24151;0.19258
0.23882;0.19035
0.24777;0.19931
0.26082;0.21257
0.27209;0.22433
0.29265;0.22573
0.2881;0.22505
0.29403;0.2209
0.29024;0.21771
0.28891;0.21714
0.28894;0.21717
0.27903;0.21715
0.28496;0.22081
0.29249;0.22565
0.30856;0.2381
0.34958;0.26181
0.35876;0.26921
0.36991;0.27762
0.35636;0.26501
0.31336;0.23898
0.30846;0.23335
0.28245;0.22976
0.26623;0.2147
0.2546;0.20415
0.24321;0.19409
0.24254;0.19376
0.26406;0.21284
0.28878;0.23623
0.31234;0.25908
0.33941;0.26495
0.32663;0.25769
0.3166;0.23933
0.30656;0.23019
0.30333;0.22726
0.29695;0.22211
0.27117;0.20927
0.26247;0.20057
0.27695;0.2116
0.28999;0.22211
0.31813;0.23623
0.32824;0.24482
0.33313;0.24812
0.32017;0.23619
0.28134;0.21256
0.27228;0.2042
0.28144;0.22707
0.27374;0.21828
0.26189;0.20717
0.25495;0.20091
0.25808;0.20364
0.27186;0.21625
0.2725;0.22097
0.28654;0.23627
0.32237;0.24975
0.31873;0.24975
0.31544;0.23719
0.30667;0.22975
0.29905;0.22356
0.29518;0.22005
0.27875;0.21476
0.27498;0.2105
0.28965;0.22161
0.30314;0.23216
0.33393;0.24975
0.3398;0.25475
0.34282;0.25669
0.33396;0.24823
0.30109;0.22886
0.28991;0.2179
0.29543;0.23941
0.2876;0.23053
0.27663;0.2204
0.25719;0.20393
0.24592;0.19466
0.27012;0.2158
0.27716;0.22491
0.28735;0.23685
0.31835;0.24625
0.31012;0.24233
0.3111;0.23346
0.30118;0.22486
0.29678;0.22122
0.29348;0.21827
0.25474;0.19488
0.25485;0.19413
0.29163;0.22325
0.31206;0.2398
0.33509;0.24988
0.33741;0.25118
0.33603;0.24977
0.32639;0.24094
0.30692;0.23328
0.29874;0.2258
0.27701;0.22292
0.27526;0.21867
0.26609;0.21061
0.24794;0.194
0.23156;0.17899
0.2258;0.17391
0.2253;0.17434
0.2567;0.20275
0.25893;0.20984
0.26746;0.21921
0.26556;0.21865
0.25003;0.20504
0.21544;0.17415
0.21508;0.17394
0.21529;0.17375
0.21473;0.17207
0.24406;0.19298
0.27679;0.22363
0.2988;0.24338
0.29428;0.23965
0.29193;0.23816
0.27506;0.22361
0.26851;0.21602
0.25522;0.2038
0.26517;0.20977
0.25341;0.1956
0.2447;0.18795
0.23786;0.18107
0.23266;0.1759
0.22992;0.17441
0.23639;0.18124
0.23987;0.18453
0.23988;0.18574
0.2506;0.19979
0.2508;0.20276
0.25181;0.20375
0.2386;0.19254
0.23732;0.19256
0.23713;0.19254
0.23536;0.18928
0.24447;0.19381
0.28673;0.2295
0.30576;0.24765
0.29603;0.23973
0.28527;0.23173
0.28451;0.23106
0.26251;0.21146
0.24314;0.19381
0.25316;0.19908
0.24716;0.19214
0.14837;0.10893
0.13832;0.10014
0.13885;0.10079
0.24214;0.1886
0.24534;0.19191
0.26623;0.21901
0.29309;0.22714
0.29369;0.23105
0.30052;0.22683
0.28808;0.2164
0.28596;0.21505
0.28755;0.2164
0.27599;0.2148
0.29163;0.22703
0.30085;0.23405
0.31426;0.2448
0.35013;0.26565
0.35626;0.26975
0.38158;0.28975
0.35877;0.26975
0.33666;0.2586
0.32498;0.24744
0.31288;0.2551
0.30852;0.24975
0.30065;0.24251
0.28073;0.22542
0.27408;0.21987
0.29751;0.24014
0.33333;0.27218
0.35327;0.29282
0.37979;0.29923
0.37428;0.2987
0.37922;0.29428
0.3669;0.28336
0.35031;0.26983
0.3502;0.26983
0.34192;0.27092
0.34579;0.27207
0.35868;0.28199
0.38142;0.30013
0.40377;0.30956
0.3971;0.30291
0.39594;0.30069
0.39588;0.29965
0.36356;0.2812
0.33336;0.25472
0.36245;0.28849
0.32872;0.25875
0.31394;0.24507
0.29576;0.2301
0.25864;0.20002
0.25786;0.19974
0.30518;0.24345
0.33656;0.27347
0.36049;0.27981
0.33515;0.25974
0.33198;0.24767
0.32682;0.24341
0.32271;0.24029
0.31885;0.23688
0.30091;0.23134
0.30953;0.23714
0.3152;0.24065
0.32448;0.24799
0.36135;0.26764
0.37693;0.27984
0.37905;0.28031
0.3488;0.25374
0.32095;0.24084
0.26246;0.19261
0.29298;0.23043
0.25652;0.19928
0.24946;0.19233
0.247;0.18954
0.22544;0.17187
0.24238;0.18601
0.24844;0.19245
0.29847;0.23924
0.32809;0.25072
0.32549;0.24982
0.31598;0.23172
0.27003;0.19249
0.26746;0.19048
0.25872;0.1828
0.23295;0.17101
0.2483;0.18255
0.26051;0.19251
0.32675;0.24784
0.35406;0.26074
0.36968;0.27321
0.37537;0.2777
0.37506;0.27622
0.33968;0.25584
0.33424;0.24974
0.30595;0.24276
0.27196;0.2132
0.25475;0.19811
0.25111;0.19459
0.24996;0.19363
0.25466;0.19807
0.26029;0.20773
0.28924;0.23474
0.32635;0.24976
0.32381;0.24809
0.30667;0.22454
0.28714;0.20792
0.27965;0.20205
0.27415;0.19741
0.2574;0.19377
0.26577;0.19961
0.29378;0.22231
0.33694;0.25769
0.36803;0.2726
0.36738;0.27164
0.36782;0.27154
0.35887;0.26309
0.31684;0.23838
0.28972;0.21642
0.3059;0.24023
0.28575;0.22191
0.262;0.20124
0.24335;0.1849
0.24369;0.18491
0.24227;0.18366
0.24444;0.18748
0.26117;0.2047
0.27644;0.2207
0.28504;0.22995
0.28346;0.23025
0.27963;0.22734
0.28209;0.22953
0.27287;0.22163
0.27029;0.21834
0.26091;0.20964
0.2772;0.2216
0.30362;0.24267
0.31044;0.24965
0.30914;0.24763
0.30125;0.24149
0.30963;0.24763
0.28888;0.22987
0.2743;0.21721
0.22849;0.17514
0.14696;0.10523
0.11842;0.0816
0.03155;0.01015
0.02464;0.00474
0.02324;0.00241
0.02557;0.00453
0.03357;0.01159
0.11315;0.081
0.12043;0.08904
0.11236;0.08361
0.06094;0.04106
0.03729;0.02059
0.04167;0.02411
0.03785;0.02165
0.02485;0.01119
0.11394;0.08029
0.23072;0.17643
0.27925;0.21959
0.30306;0.23974
0.3157;0.25021
0.31723;0.25139
0.3102;0.24473
0.28834;0.22546
0.26118;0.20417
0.249;0.1938
0.24211;0.18801
0.23481;0.18038
0.2324;0.17795
0.23136;0.17788
0.23462;0.18059
0.24305;0.18933
0.24017;0.18915
0.2394;0.19025
0.24068;0.19282
0.23974;0.19261
0.23744;0.19084
0.24108;0.19343
0.24586;0.19674
0.26171;0.21009
0.28763;0.22952
0.30984;0.24731
0.31919;0.25707
0.32525;0.2625
0.33859;0.2731
0.31038;0.24927
0.30087;0.23926
0.2856;0.22541
0.27969;0.22086
0.2542;0.19776
0.25426;0.19749
0.25519;0.19746
0.25518;0.19757
0.27667;0.21669
0.27097;0.21464
0.28731;0.23207
0.30912;0.23685
0.30648;0.23571
0.30464;0.22463
0.29611;0.21772
0.28327;0.20696
0.2682;0.19373
0.25411;0.1918
0.2553;0.1918
0.25696;0.1918
0.2787;0.20974
0.30903;0.22431
0.31926;0.23197
0.32483;0.23571
0.31171;0.22345
0.2728;0.19974
0.25861;0.18607
0.22915;0.1757
0.15628;0.11275
0.14701;0.10452
0.06557;0.03583
0.04101;0.01538
0.0393;0.01385
0.05313;0.0259
0.05148;0.02522
0.09606;0.06335
0.07904;0.05159
0.12809;0.09596
0.03655;0.01988
0.02997;0.01472
0.07368;0.05154
0.12232;0.09077
0.11071;0.08104
0.18415;0.14018
0.22613;0.17526
0.24799;0.19721
0.2879;0.23125
0.29727;0.23849
0.29607;0.23724
0.27729;0.21974
0.25076;0.19613
0.26506;0.20527
0.23743;0.17962
0.23474;0.17637
0.23401;0.1751
0.23372;0.17501
0.23731;0.17627
0.24511;0.18598
0.29635;0.2366
0.32593;0.24905
0.31999;0.24587
0.32732;0.24217
0.30529;0.22319
0.29143;0.21182
0.28972;0.20973
0.27763;0.20969
0.29039;0.21913
0.30708;0.23168
0.32075;0.24254
0.34098;0.24966
0.34246;0.25008
0.34525;0.25225
0.33083;0.23913
0.2975;0.22013
0.261;0.18731
0.23656;0.18186
0.23193;0.17678
0.17616;0.12986
0.1409;0.09969
0.13878;0.09794
0.17441;0.127
0.23408;0.18037
0.27112;0.21517
0.32278;0.24568
0.32392;0.24739
0.33393;0.24645
0.31894;0.23323
0.29866;0.21608
0.29729;0.21484
0.28473;0.21474
0.28683;0.21514
0.31255;0.23575
0.3266;0.2478
0.34479;0.25275
0.35377;0.25974
0.35696;0.2619
0.33578;0.24335
0.31575;0.23633
0.29401;0.21691
0.28295;0.22067
0.27641;0.21326
0.27157;0.20777
0.26531;0.20174
0.26517;0.20134
0.2713;0.20644
0.27089;0.20816
0.26095;0.2017
0.26369;0.20816
0.26907;0.21592
0.26597;0.21491
0.28279;0.22907
0.29505;0.23957
0.30752;0.24952
0.29788;0.2403
0.30618;0.24588
0.32565;0.26028
0.35117;0.28121
0.36158;0.29174
0.36025;0.28974
0.35393;0.28474
0.35612;0.28574
0.34726;0.27698
0.33433;0.26577
0.33694;0.26209
0.32597;0.25043
0.31901;0.24386
0.30213;0.22858
0.28941;0.2175
0.29458;0.22195
0.30343;0.23146
0.32168;0.24922
0.31098;0.24172
0.32455;0.25719
0.31445;0.25074
0.30529;0.24391
0.31768;0.25376
0.31913;0.2572
0.31193;0.24951
0.30304;0.23994
0.32298;0.25295
0.35688;0.28174
0.37038;0.29475
0.37381;0.29777
0.36729;0.29206
0.36467;0.28987
0.36055;0.28574
0.32983;0.26074
0.32186;0.25024
0.29829;0.22869
0.29076;0.22124
0.28923;0.21947
0.2868;0.21745
0.30006;0.22967
0.33373;0.26474
0.35034;0.28374
0.3768;0.29163
0.37031;0.28769
0.35059;0.26234
0.34744;0.259
0.34647;0.25865
0.34779;0.25973
0.3369;0.2606
0.34049;0.26254
0.36525;0.28174
0.38671;0.29974
0.41262;0.30974
0.41785;0.31274
0.42242;0.31517
0.40443;0.29977
0.37886;0.28741
0.35418;0.26655
0.36304;0.29046
0.35666;0.28332
0.34868;0.27612
0.31994;0.25175
0.31468;0.24761
0.33248;0.26401
0.35995;0.2898
0.35995;0.29411
0.38178;0.29789
0.3776;0.29567
0.38089;0.28959
0.35748;0.27039
0.36817;0.27974
0.37342;0.28387
0.35812;0.28097
0.37025;0.28948
0.37551;0.29252
0.38685;0.30089
0.41809;0.31517
0.42437;0.3191
0.42738;0.32022
0.40364;0.29923
0.38453;0.29252
0.35834;0.27073
0.36987;0.29492
0.35567;0.28106
0.34857;0.27358
0.33331;0.26119
0.33267;0.26085
0.35902;0.28318
0.34839;0.27953
0.36641;0.29892
0.38687;0.30179
0.38251;0.2999
0.39032;0.29717
0.38602;0.29386
0.38054;0.28981
0.38078;0.28976
0.3574;0.27975
0.36405;0.28389
0.37617;0.29249
0.38704;0.30078
0.41476;0.31204
0.42184;0.3169
0.42597;0.3189
0.41182;0.30531
0.39279;0.29936
0.36944;0.27932
0.3671;0.29078
0.35479;0.2789
0.34956;0.27313
0.33371;0.25962
0.32352;0.25152
0.33849;0.26597
0.34894;0.27809
0.39272;0.3181
0.41675;0.32534
0.41203;0.32355
0.40692;0.31009
0.40351;0.307
0.40655;0.30978
0.40758;0.3097
0.38748;0.30315
0.39172;0.30474
0.39936;0.30974
0.41681;0.32331
0.4479;0.33818
0.45176;0.34108
0.45762;0.34505
0.42872;0.3199
